Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading,Ship type,Name
25/12/2024 00:09:30,200000022,59.882491,24.620945,Under way using engine,14.4,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 00:10:00,200000022,59.88225,24.624898,Under way using engine,15.1,97.8,97.8,Passenger,TRANSIT_22
25/12/2024 00:10:30,200000022,59.881966,24.629012,Under way using engine,14.9,97.5,97.5,Passenger,TRANSIT_22
25/12/2024 00:11:00,200000022,59.881697,24.63309,Under way using engine,14.6,99.7,99.7,Passenger,TRANSIT_22
25/12/2024 00:11:30,200000022,59.881355,24.637064,Under way using engine,14.6,99.1,99.1,Passenger,TRANSIT_22
25/12/2024 00:12:00,200000022,59.881035,24.641034,Under way using engine,15.4,98.8,98.8,Passenger,TRANSIT_22
25/12/2024 00:12:30,200000022,59.880708,24.64522,Under way using engine,15.5,96.7,96.7,Passenger,TRANSIT_22
25/12/2024 00:13:00,200000022,59.880455,24.649475,Under way using engine,14.5,97.9,97.9,Passenger,TRANSIT_22
25/12/2024 00:13:30,200000022,59.880179,24.653441,Under way using engine,15.3,96.6,96.6,Passenger,TRANSIT_22
25/12/2024 00:14:00,200000022,59.879934,24.657639,Under way using engine,14.5,98.6,98.6,Passenger,TRANSIT_22
25/12/2024 00:14:30,200000022,59.879635,24.661579,Under way using engine,15.0,97.0,97.0,Passenger,TRANSIT_22
25/12/2024 00:15:00,200000022,59.879383,24.665672,Under way using engine,15.8,96.4,96.4,Passenger,TRANSIT_22
25/12/2024 00:15:30,200000022,59.879138,24.670005,Under way using engine,14.9,97.5,97.5,Passenger,TRANSIT_22
25/12/2024 00:16:00,200000022,59.878868,24.674064,Under way using engine,14.7,99.0,99.0,Passenger,TRANSIT_22
25/12/2024 00:16:30,200000022,59.87855,24.678075,Under way using engine,14.2,98.7,98.7,Passenger,TRANSIT_22
25/12/2024 00:17:00,200000022,59.878252,24.681947,Under way using engine,15.3,96.5,96.5,Passenger,TRANSIT_22
25/12/2024 00:17:30,200000022,59.878012,24.686137,Under way using engine,14.6,99.5,99.5,Passenger,TRANSIT_22
25/12/2024 00:18:00,200000022,59.877678,24.690097,Under way using engine,15.1,95.8,95.8,Passenger,TRANSIT_22
25/12/2024 00:18:30,200000022,59.877465,24.694239,Under way using engine,14.8,96.2,96.2,Passenger,TRANSIT_22
25/12/2024 00:19:00,200000022,59.877242,24.698286,Under way using engine,14.7,98.5,98.5,Passenger,TRANSIT_22
25/12/2024 00:19:30,200000022,59.876942,24.702282,Under way using engine,14.4,94.2,94.2,Passenger,TRANSIT_22
25/12/2024 00:20:00,200000022,59.876795,24.706229,Under way using engine,14.1,97.2,97.2,Passenger,TRANSIT_22
25/12/2024 00:20:30,200000022,59.876549,24.710094,Under way using engine,14.3,96.7,96.7,Passenger,TRANSIT_22
25/12/2024 00:21:00,200000022,59.876317,24.714014,Under way using engine,15.7,99.6,99.6,Passenger,TRANSIT_22
25/12/2024 00:21:30,200000022,59.875951,24.718293,Under way using engine,15.0,95.6,95.6,Passenger,TRANSIT_22
25/12/2024 00:22:00,200000022,59.875749,24.722402,Under way using engine,14.8,95.7,95.7,Passenger,TRANSIT_22
25/12/2024 00:22:30,200000022,59.875544,24.726449,Under way using engine,14.7,99.9,99.9,Passenger,TRANSIT_22
25/12/2024 00:23:00,200000022,59.875195,24.730438,Under way using engine,14.5,96.7,96.7,Passenger,TRANSIT_22
25/12/2024 00:23:30,200000022,59.874958,24.734407,Under way using engine,13.6,98.9,98.9,Passenger,TRANSIT_22
25/12/2024 00:24:00,200000022,59.874667,24.738103,Under way using engine,14.9,96.5,96.5,Passenger,TRANSIT_22
25/12/2024 00:24:30,200000022,59.874433,24.742173,Under way using engine,15.2,96.2,96.2,Passenger,TRANSIT_22
25/12/2024 00:25:00,200000022,59.874206,24.746344,Under way using engine,14.3,99.0,99.0,Passenger,TRANSIT_22
25/12/2024 00:25:30,200000022,59.873896,24.750241,Under way using engine,14.3,100.3,100.3,Passenger,TRANSIT_22
25/12/2024 00:26:00,200000022,59.873541,24.754122,Under way using engine,14.9,99.1,99.1,Passenger,TRANSIT_22
25/12/2024 00:26:30,200000022,59.873213,24.758187,Under way using engine,14.7,96.4,96.4,Passenger,TRANSIT_22
25/12/2024 00:27:00,200000022,59.872985,24.762217,Under way using engine,15.0,97.1,97.1,Passenger,TRANSIT_22
25/12/2024 00:27:30,200000022,59.872727,24.766309,Under way using engine,14.8,95.8,95.8,Passenger,TRANSIT_22
25/12/2024 00:28:00,200000022,59.87252,24.770364,Under way using engine,14.4,96.0,96.0,Passenger,TRANSIT_22
25/12/2024 00:28:30,200000022,59.872311,24.774309,Under way using engine,14.4,96.0,96.0,Passenger,TRANSIT_22
25/12/2024 00:29:00,200000022,59.872103,24.778261,Under way using engine,15.1,96.5,96.5,Passenger,TRANSIT_22
25/12/2024 00:29:30,200000022,59.871865,24.782383,Under way using engine,15.7,97.4,97.4,Passenger,TRANSIT_22
25/12/2024 00:30:00,200000022,59.871587,24.786666,Under way using engine,15.1,93.9,93.9,Passenger,TRANSIT_22
25/12/2024 00:30:30,200000022,59.871446,24.790809,Under way using engine,15.2,97.2,97.2,Passenger,TRANSIT_22
25/12/2024 00:31:00,200000022,59.871183,24.794967,Under way using engine,14.8,98.3,98.3,Passenger,TRANSIT_22
25/12/2024 00:31:30,200000022,59.870888,24.799008,Under way using engine,14.6,97.4,97.4,Passenger,TRANSIT_22
25/12/2024 00:32:00,200000022,59.870626,24.802993,Under way using engine,14.1,98.1,98.1,Passenger,TRANSIT_22
25/12/2024 00:32:30,200000022,59.87035,24.806848,Under way using engine,14.9,98.3,98.3,Passenger,TRANSIT_22
25/12/2024 00:33:00,200000022,59.870051,24.810903,Under way using engine,14.8,96.4,96.4,Passenger,TRANSIT_22
25/12/2024 00:33:30,200000022,59.869821,24.814952,Under way using engine,15.4,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 00:34:00,200000022,59.869563,24.819165,Under way using engine,15.4,102.0,102.0,Passenger,TRANSIT_22
25/12/2024 00:34:30,200000022,59.869119,24.823307,Under way using engine,15.1,96.3,96.3,Passenger,TRANSIT_22
25/12/2024 00:35:00,200000022,59.868887,24.827452,Under way using engine,14.5,98.2,98.2,Passenger,TRANSIT_22
25/12/2024 00:35:30,200000022,59.868601,24.83141,Under way using engine,14.9,95.3,95.3,Passenger,TRANSIT_22
25/12/2024 00:36:00,200000022,59.868411,24.835487,Under way using engine,14.2,98.4,98.4,Passenger,TRANSIT_22
25/12/2024 00:36:30,200000022,59.868123,24.839368,Under way using engine,15.1,96.1,96.1,Passenger,TRANSIT_22
25/12/2024 00:37:00,200000022,59.867901,24.843509,Under way using engine,15.4,97.2,97.2,Passenger,TRANSIT_22
25/12/2024 00:37:30,200000022,59.867631,24.847732,Under way using engine,15.8,95.1,95.1,Passenger,TRANSIT_22
25/12/2024 00:38:00,200000022,59.867437,24.852075,Under way using engine,14.1,94.9,94.9,Passenger,TRANSIT_22
25/12/2024 00:38:30,200000022,59.867272,24.855938,Under way using engine,14.4,97.1,97.1,Passenger,TRANSIT_22
25/12/2024 00:39:00,200000022,59.867025,24.859884,Under way using engine,14.8,97.1,97.1,Passenger,TRANSIT_22
25/12/2024 00:39:30,200000022,59.86677,24.863945,Under way using engine,14.5,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 00:40:00,200000022,59.866528,24.867924,Under way using engine,14.8,97.8,97.8,Passenger,TRANSIT_22
25/12/2024 00:40:30,200000022,59.866249,24.871952,Under way using engine,14.8,98.8,98.8,Passenger,TRANSIT_22
25/12/2024 00:41:00,200000022,59.865934,24.875985,Under way using engine,14.2,95.7,95.7,Passenger,TRANSIT_22
25/12/2024 00:41:30,200000022,59.865737,24.87988,Under way using engine,14.4,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 00:42:00,200000022,59.865497,24.883812,Under way using engine,15.1,95.2,95.2,Passenger,TRANSIT_22
25/12/2024 00:42:30,200000022,59.865309,24.887954,Under way using engine,15.4,94.5,94.5,Passenger,TRANSIT_22
25/12/2024 00:43:00,200000022,59.865141,24.892198,Under way using engine,14.9,97.4,97.4,Passenger,TRANSIT_22
25/12/2024 00:43:30,200000022,59.864875,24.89626,Under way using engine,15.2,95.6,95.6,Passenger,TRANSIT_22
25/12/2024 00:44:00,200000022,59.864669,24.900425,Under way using engine,14.6,97.2,97.2,Passenger,TRANSIT_22
25/12/2024 00:44:30,200000022,59.864416,24.904418,Under way using engine,14.2,97.5,97.5,Passenger,TRANSIT_22
25/12/2024 00:45:00,200000022,59.864159,24.9083,Under way using engine,14.4,94.7,94.7,Passenger,TRANSIT_22
25/12/2024 00:45:30,200000022,59.863994,24.912264,Under way using engine,14.9,97.7,97.7,Passenger,TRANSIT_22
25/12/2024 00:46:00,200000022,59.863718,24.916328,Under way using engine,14.5,98.8,98.8,Passenger,TRANSIT_22
25/12/2024 00:46:30,200000022,59.863412,24.920281,Under way using engine,14.8,98.0,98.0,Passenger,TRANSIT_22
25/12/2024 00:47:00,200000022,59.863124,24.924329,Under way using engine,15.0,95.8,95.8,Passenger,TRANSIT_22
25/12/2024 00:47:30,200000022,59.862915,24.928451,Under way using engine,14.6,97.1,97.1,Passenger,TRANSIT_22
25/12/2024 00:48:00,200000022,59.862665,24.932452,Under way using engine,14.8,97.2,97.2,Passenger,TRANSIT_22
25/12/2024 00:48:30,200000022,59.862406,24.936506,Under way using engine,14.7,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 00:49:00,200000022,59.862159,24.940532,Under way using engine,14.9,95.2,95.2,Passenger,TRANSIT_22
25/12/2024 00:49:30,200000022,59.861971,24.944624,Under way using engine,14.5,96.0,96.0,Passenger,TRANSIT_22
25/12/2024 00:50:00,200000022,59.861762,24.948591,Under way using engine,15.2,96.8,96.8,Passenger,TRANSIT_22
25/12/2024 00:50:30,200000022,59.861512,24.952743,Under way using engine,14.7,97.5,97.5,Passenger,TRANSIT_22
25/12/2024 00:51:00,200000022,59.861249,24.956751,Under way using engine,15.1,96.3,96.3,Passenger,TRANSIT_22
25/12/2024 00:51:30,200000022,59.861017,24.960897,Under way using engine,15.2,93.6,93.6,Passenger,TRANSIT_22
25/12/2024 00:52:00,200000022,59.860886,24.965078,Under way using engine,14.3,94.4,94.4,Passenger,TRANSIT_22
25/12/2024 00:52:30,200000022,59.860735,24.969011,Under way using engine,15.7,96.4,96.4,Passenger,TRANSIT_22
25/12/2024 00:53:00,200000022,59.860491,24.973324,Under way using engine,15.2,99.7,99.7,Passenger,TRANSIT_22
25/12/2024 00:53:30,200000022,59.860137,24.977443,Under way using engine,14.1,97.7,97.7,Passenger,TRANSIT_22
25/12/2024 00:54:00,200000022,59.859874,24.981304,Under way using engine,14.7,97.4,97.4,Passenger,TRANSIT_22
25/12/2024 00:54:30,200000022,59.859612,24.98531,Under way using engine,14.9,96.0,96.0,Passenger,TRANSIT_22
25/12/2024 00:55:00,200000022,59.859397,24.989406,Under way using engine,15.2,96.5,96.5,Passenger,TRANSIT_22
25/12/2024 00:55:30,200000022,59.859159,24.993576,Under way using engine,14.9,94.3,94.3,Passenger,TRANSIT_22
25/12/2024 00:56:00,200000022,59.859005,24.997674,Under way using engine,14.7,95.9,95.9,Passenger,TRANSIT_22
25/12/2024 00:56:30,200000022,59.858797,25.001708,Under way using engine,14.4,97.6,97.6,Passenger,TRANSIT_22
25/12/2024 00:57:00,200000022,59.858531,25.005651,Under way using engine,14.8,97.4,97.4,Passenger,TRANSIT_22
25/12/2024 00:57:30,200000022,59.858266,25.009694,Under way using engine,14.7,96.2,96.2,Passenger,TRANSIT_22
25/12/2024 00:58:00,200000022,59.858046,25.01372,Under way using engine,14.6,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 00:58:30,200000022,59.857802,25.017706,Under way using engine,14.8,97.2,97.2,Passenger,TRANSIT_22
25/12/2024 00:59:00,200000022,59.857546,25.021745,Under way using engine,15.5,96.3,96.3,Passenger,TRANSIT_22
25/12/2024 00:59:30,200000022,59.857311,25.025995,Under way using engine,14.7,97.8,97.8,Passenger,TRANSIT_22
25/12/2024 01:00:00,200000022,59.857034,25.030016,Under way using engine,14.5,97.4,97.4,Passenger,TRANSIT_22
25/12/2024 01:00:30,200000022,59.856776,25.033971,Under way using engine,14.8,96.5,96.5,Passenger,TRANSIT_22
25/12/2024 01:01:00,200000022,59.856543,25.03801,Under way using engine,15.0,95.3,95.3,Passenger,TRANSIT_22
25/12/2024 01:01:30,200000022,59.85635,25.042136,Under way using engine,14.7,96.4,96.4,Passenger,TRANSIT_22
25/12/2024 01:02:00,200000022,59.856122,25.046172,Under way using engine,16.1,96.3,96.3,Passenger,TRANSIT_22
25/12/2024 01:02:30,200000022,59.855877,25.050573,Under way using engine,14.1,96.2,96.2,Passenger,TRANSIT_22
25/12/2024 01:03:00,200000022,59.855667,25.054423,Under way using engine,15.2,94.8,94.8,Passenger,TRANSIT_22
25/12/2024 01:03:30,200000022,59.855491,25.058593,Under way using engine,14.6,99.2,99.2,Passenger,TRANSIT_22
25/12/2024 01:04:00,200000022,59.855168,25.062567,Under way using engine,15.2,99.1,99.1,Passenger,TRANSIT_22
25/12/2024 01:04:30,200000022,59.854835,25.066697,Under way using engine,14.8,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 01:05:00,200000022,59.85459,25.07074,Under way using engine,15.2,97.5,97.5,Passenger,TRANSIT_22
25/12/2024 01:05:30,200000022,59.854316,25.074902,Under way using engine,14.6,97.8,97.8,Passenger,TRANSIT_22
25/12/2024 01:06:00,200000022,59.854042,25.078891,Under way using engine,15.7,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 01:06:30,200000022,59.85378,25.083179,Under way using engine,15.2,97.6,97.6,Passenger,TRANSIT_22
25/12/2024 01:07:00,200000022,59.853503,25.08734,Under way using engine,15.0,98.0,98.0,Passenger,TRANSIT_22
25/12/2024 01:07:30,200000022,59.853214,25.091431,Under way using engine,15.2,97.3,97.3,Passenger,TRANSIT_22
25/12/2024 01:08:00,200000022,59.852944,25.095596,Under way using engine,15.0,98.3,98.3,Passenger,TRANSIT_22
25/12/2024 01:08:30,200000022,59.852645,25.099683,Under way using engine,15.0,96.1,96.1,Passenger,TRANSIT_22
25/12/2024 01:09:00,200000022,59.852423,25.103803,Under way using engine,14.8,97.1,97.1,Passenger,TRANSIT_22
25/12/2024 01:09:30,200000022,59.852171,25.107839,Under way using engine,14.3,101.2,101.2,Passenger,TRANSIT_22
25/12/2024 01:10:00,200000022,59.851787,25.111695,Under way using engine,14.5,98.6,98.6,Passenger,TRANSIT_22
25/12/2024 01:10:30,200000022,59.851485,25.115656,Under way using engine,15.9,97.4,97.4,Passenger,TRANSIT_22
25/12/2024 01:11:00,200000022,59.851202,25.120004,Under way using engine,14.6,95.7,95.7,Passenger,TRANSIT_22
25/12/2024 01:11:30,200000022,59.850999,25.124005,Under way using engine,14.5,97.2,97.2,Passenger,TRANSIT_22
25/12/2024 01:12:00,200000022,59.850748,25.127981,Under way using engine,14.7,98.5,98.5,Passenger,TRANSIT_22
25/12/2024 01:12:30,200000022,59.850448,25.131979,Under way using engine,14.3,98.2,98.2,Passenger,TRANSIT_22
25/12/2024 01:13:00,200000022,59.850165,25.135893,Under way using engine,14.8,94.5,94.5,Passenger,TRANSIT_22
25/12/2024 01:13:30,200000022,59.850006,25.139956,Under way using engine,15.5,94.8,94.8,Passenger,TRANSIT_22
25/12/2024 01:14:00,200000022,59.849825,25.144209,Under way using engine,14.5,94.9,94.9,Passenger,TRANSIT_22
25/12/2024 01:14:30,200000022,59.849654,25.148181,Under way using engine,14.6,97.8,97.8,Passenger,TRANSIT_22
25/12/2024 01:15:00,200000022,59.849379,25.15218,Under way using engine,15.7,94.9,94.9,Passenger,TRANSIT_22
25/12/2024 01:15:30,200000022,59.849193,25.15649,Under way using engine,14.8,95.7,95.7,Passenger,TRANSIT_22
25/12/2024 01:16:00,200000022,59.84899,25.16055,Under way using engine,15.2,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 01:16:30,200000022,59.848739,25.164699,Under way using engine,14.5,97.9,97.9,Passenger,TRANSIT_22
25/12/2024 01:17:00,200000022,59.848462,25.168671,Under way using engine,14.8,96.7,96.7,Passenger,TRANSIT_22
25/12/2024 01:17:30,200000022,59.848224,25.172719,Under way using engine,14.4,98.3,98.3,Passenger,TRANSIT_22
25/12/2024 01:18:00,200000022,59.847935,25.17665,Under way using engine,14.6,100.2,100.2,Passenger,TRANSIT_22
25/12/2024 01:18:30,200000022,59.847577,25.180603,Under way using engine,14.4,97.2,97.2,Passenger,TRANSIT_22
25/12/2024 01:19:00,200000022,59.847328,25.184545,Under way using engine,14.5,95.2,95.2,Passenger,TRANSIT_22
25/12/2024 01:19:30,200000022,59.847144,25.188533,Under way using engine,14.7,95.7,95.7,Passenger,TRANSIT_22
25/12/2024 01:20:00,200000022,59.846941,25.192568,Under way using engine,15.2,95.7,95.7,Passenger,TRANSIT_22
25/12/2024 01:20:30,200000022,59.846732,25.196725,Under way using engine,14.5,96.0,96.0,Passenger,TRANSIT_22
25/12/2024 01:21:00,200000022,59.846521,25.200705,Under way using engine,15.3,96.6,96.6,Passenger,TRANSIT_22
25/12/2024 01:21:30,200000022,59.846278,25.204888,Under way using engine,14.8,97.5,97.5,Passenger,TRANSIT_22
25/12/2024 01:22:00,200000022,59.846009,25.208943,Under way using engine,14.4,95.0,95.0,Passenger,TRANSIT_22
25/12/2024 01:22:30,200000022,59.845834,25.212903,Under way using engine,15.4,95.3,95.3,Passenger,TRANSIT_22
25/12/2024 01:23:00,200000022,59.845638,25.21713,Under way using engine,14.5,98.0,98.0,Passenger,TRANSIT_22
25/12/2024 01:23:30,200000022,59.845359,25.221097,Under way using engine,14.5,96.3,96.3,Passenger,TRANSIT_22
25/12/2024 01:24:00,200000022,59.845136,25.225082,Under way using engine,15.1,95.8,95.8,Passenger,TRANSIT_22
25/12/2024 01:24:30,200000022,59.844923,25.229212,Under way using engine,15.7,96.7,96.7,Passenger,TRANSIT_22
25/12/2024 01:25:00,200000022,59.844667,25.233513,Under way using engine,15.4,99.1,99.1,Passenger,TRANSIT_22
25/12/2024 01:25:30,200000022,59.844331,25.237705,Under way using engine,14.7,98.2,98.2,Passenger,TRANSIT_22
25/12/2024 01:26:00,200000022,59.844041,25.241718,Under way using engine,14.7,98.1,98.1,Passenger,TRANSIT_22
25/12/2024 01:26:30,200000022,59.843754,25.24574,Under way using engine,15.0,99.6,99.6,Passenger,TRANSIT_22
25/12/2024 01:27:00,200000022,59.843405,25.249827,Under way using engine,14.9,97.6,97.6,Passenger,TRANSIT_22
25/12/2024 01:27:30,200000022,59.843133,25.253906,Under way using engine,14.3,99.8,99.8,Passenger,TRANSIT_22
25/12/2024 01:28:00,200000022,59.842795,25.257792,Under way using engine,14.8,99.9,99.9,Passenger,TRANSIT_22
25/12/2024 01:28:30,200000022,59.842441,25.261811,Under way using engine,14.6,95.1,95.1,Passenger,TRANSIT_22
25/12/2024 01:29:00,200000022,59.842263,25.265813,Under way using engine,15.1,94.7,94.7,Passenger,TRANSIT_22
25/12/2024 01:29:30,200000022,59.842091,25.269972,Under way using engine,14.9,95.6,95.6,Passenger,TRANSIT_22
25/12/2024 01:30:00,200000022,59.841888,25.274072,Under way using engine,14.6,98.9,98.9,Passenger,TRANSIT_22
25/12/2024 01:30:30,200000022,59.841575,25.278051,Under way using engine,14.4,96.8,96.8,Passenger,TRANSIT_22
25/12/2024 01:31:00,200000022,59.84134,25.28198,Under way using engine,15.9,96.6,96.6,Passenger,TRANSIT_22
25/12/2024 01:31:30,200000022,59.841087,25.286336,Under way using engine,14.8,98.3,98.3,Passenger,TRANSIT_22
25/12/2024 01:32:00,200000022,59.840789,25.290364,Under way using engine,14.9,96.3,96.3,Passenger,TRANSIT_22
25/12/2024 01:32:30,200000022,59.840565,25.294436,Under way using engine,14.7,97.4,97.4,Passenger,TRANSIT_22
25/12/2024 01:33:00,200000022,59.840303,25.298457,Under way using engine,14.5,98.0,98.0,Passenger,TRANSIT_22
25/12/2024 01:33:30,200000022,59.840024,25.302415,Under way using engine,15.0,95.7,95.7,Passenger,TRANSIT_22
25/12/2024 01:34:00,200000022,59.839816,25.306536,Under way using engine,15.2,95.4,95.4,Passenger,TRANSIT_22
25/12/2024 01:34:30,200000022,59.839617,25.310698,Under way using engine,14.1,97.2,97.2,Passenger,TRANSIT_22
25/12/2024 01:35:00,200000022,59.839372,25.314567,Under way using engine,14.2,97.3,97.3,Passenger,TRANSIT_22
25/12/2024 01:35:30,200000022,59.839121,25.31845,Under way using engine,14.8,98.2,98.2,Passenger,TRANSIT_22
25/12/2024 01:36:00,200000022,59.838828,25.322482,Under way using engine,15.3,100.0,100.0,Passenger,TRANSIT_22
25/12/2024 01:36:30,200000022,59.838461,25.326637,Under way using engine,14.1,95.6,95.6,Passenger,TRANSIT_22
25/12/2024 01:37:00,200000022,59.838271,25.330497,Under way using engine,14.4,96.0,96.0,Passenger,TRANSIT_22
25/12/2024 01:37:30,200000022,59.838061,25.334441,Under way using engine,14.9,99.9,99.9,Passenger,TRANSIT_22
25/12/2024 01:38:00,200000022,59.837706,25.33848,Under way using engine,14.8,98.6,98.6,Passenger,TRANSIT_22
25/12/2024 01:38:30,200000022,59.8374,25.342504,Under way using engine,14.9,96.9,96.9,Passenger,TRANSIT_22
25/12/2024 01:39:00,200000022,59.837152,25.346571,Under way using engine,15.0,98.8,98.8,Passenger,TRANSIT_22
25/12/2024 01:39:30,200000022,59.836833,25.350658,Under way using engine,15.5,95.6,95.6,Passenger,TRANSIT_22
25/12/2024 01:40:00,200000022,59.836623,25.354917,Under way using engine,14.7,96.7,96.7,Passenger,TRANSIT_22
25/12/2024 01:40:30,200000022,59.836384,25.35894,Under way using engine,15.1,92.9,92.9,Passenger,TRANSIT_22
25/12/2024 01:41:00,200000022,59.836276,25.363105,Under way using engine,14.9,97.3,97.3,Passenger,TRANSIT_22
25/12/2024 01:41:30,200000022,59.836012,25.367183,Under way using engine,14.6,96.6,96.6,Passenger,TRANSIT_22
25/12/2024 01:42:00,200000022,59.83578,25.371194,Under way using engine,15.1,96.6,96.6,Passenger,TRANSIT_22
25/12/2024 01:42:30,200000022,59.835539,25.375319,Under way using engine,14.8,98.1,98.1,Passenger,TRANSIT_22
25/12/2024 01:43:00,200000022,59.835249,25.379353,Under way using engine,14.8,98.6,98.6,Passenger,TRANSIT_22
25/12/2024 01:43:30,200000022,59.834941,25.383399,Under way using engine,15.0,96.4,96.4,Passenger,TRANSIT_22
25/12/2024 01:44:00,200000022,59.834709,25.387496,Under way using engine,15.0,95.1,95.1,Passenger,TRANSIT_22
25/12/2024 01:44:30,200000022,59.834523,25.391606,Under way using engine,14.5,94.9,94.9,Passenger,TRANSIT_22
25/12/2024 01:45:00,200000022,59.834353,25.395579,Under way using engine,14.8,94.2,94.2,Passenger,TRANSIT_22
25/12/2024 01:45:30,200000022,59.834204,25.39965,Under way using engine,14.8,99.6,99.6,Passenger,TRANSIT_22
25/12/2024 01:46:00,200000022,59.833862,25.403681,Under way using engine,15.8,98.1,98.1,Passenger,TRANSIT_22
25/12/2024 01:46:30,200000022,59.833551,25.407997,Under way using engine,14.6,97.8,97.8,Passenger,TRANSIT_22
25/12/2024 01:47:00,200000022,59.833277,25.411977,Under way using engine,14.9,96.2,96.2,Passenger,TRANSIT_22
25/12/2024 01:47:30,200000022,59.833053,25.416054,Under way using engine,14.7,96.2,96.2,Passenger,TRANSIT_22
25/12/2024 01:48:00,200000022,59.832833,25.420069,Under way using engine,15.3,98.7,98.7,Passenger,TRANSIT_22
25/12/2024 01:48:30,200000022,59.832514,25.424235,Under way using engine,14.6,94.7,94.7,Passenger,TRANSIT_22
25/12/2024 01:49:00,200000022,59.832348,25.428232,Under way using engine,15.1,96.5,96.5,Passenger,TRANSIT_22
25/12/2024 01:49:30,200000022,59.832111,25.432373,Under way using engine,16.0,98.9,98.9,Passenger,TRANSIT_22
25/12/2024 01:50:00,200000022,59.831769,25.436719,Under way using engine,14.7,96.5,96.5,Passenger,TRANSIT_22
25/12/2024 01:50:30,200000022,59.831539,25.440748,Under way using engine,14.6,98.1,98.1,Passenger,TRANSIT_22
25/12/2024 01:51:00,200000022,59.831255,25.444734,Under way using engine,14.7,97.0,97.0,Passenger,TRANSIT_22
25/12/2024 01:51:30,200000022,59.831008,25.448759,Under way using engine,14.9,93.2,93.2,Passenger,TRANSIT_22
25/12/2024 00:00:00,200000023,59.872706,27.113562,Under way using engine,13.0,274.6,274.6,Cargo,TRANSIT_23
25/12/2024 00:00:30,200000023,59.872852,27.109982,Under way using engine,14.1,273.2,273.2,Cargo,TRANSIT_23
25/12/2024 00:01:00,200000023,59.872961,27.106097,Under way using engine,14.2,274.7,274.7,Cargo,TRANSIT_23
25/12/2024 00:01:30,200000023,59.873121,27.102187,Under way using engine,13.8,272.1,272.1,Cargo,TRANSIT_23
25/12/2024 00:02:00,200000023,59.87319,27.098394,Under way using engine,14.2,274.3,274.3,Cargo,TRANSIT_23
25/12/2024 00:02:30,200000023,59.873338,27.094479,Under way using engine,14.1,276.0,276.0,Cargo,TRANSIT_23
25/12/2024 00:03:00,200000023,59.873544,27.090608,Under way using engine,13.7,277.3,277.3,Cargo,TRANSIT_23
25/12/2024 00:03:30,200000023,59.873787,27.086858,Under way using engine,13.4,277.0,277.0,Cargo,TRANSIT_23
25/12/2024 00:04:00,200000023,59.874015,27.083179,Under way using engine,14.2,273.4,273.4,Cargo,TRANSIT_23
25/12/2024 00:04:30,200000023,59.874131,27.079282,Under way using engine,14.1,272.8,272.8,Cargo,TRANSIT_23
25/12/2024 00:05:00,200000023,59.874226,27.075402,Under way using engine,14.3,275.2,275.2,Cargo,TRANSIT_23
25/12/2024 00:05:30,200000023,59.874404,27.071478,Under way using engine,13.9,274.9,274.9,Cargo,TRANSIT_23
25/12/2024 00:06:00,200000023,59.87457,27.067665,Under way using engine,13.6,275.8,275.8,Cargo,TRANSIT_23
25/12/2024 00:06:30,200000023,59.87476,27.063935,Under way using engine,14.1,274.0,274.0,Cargo,TRANSIT_23
25/12/2024 00:07:00,200000023,59.874895,27.060071,Under way using engine,13.7,275.0,275.0,Cargo,TRANSIT_23
25/12/2024 00:07:30,200000023,59.87506,27.056308,Under way using engine,14.5,274.9,274.9,Cargo,TRANSIT_23
25/12/2024 00:08:00,200000023,59.875231,27.052326,Under way using engine,13.7,274.4,274.4,Cargo,TRANSIT_23
25/12/2024 00:08:30,200000023,59.875375,27.048567,Under way using engine,13.8,272.5,272.5,Cargo,TRANSIT_23
25/12/2024 00:09:00,200000023,59.875458,27.044754,Under way using engine,14.2,276.0,276.0,Cargo,TRANSIT_23
25/12/2024 00:09:30,200000023,59.875664,27.040862,Under way using engine,14.2,275.2,275.2,Cargo,TRANSIT_23
25/12/2024 00:10:00,200000023,59.875842,27.036951,Under way using engine,14.3,276.1,276.1,Cargo,TRANSIT_23
25/12/2024 00:10:30,200000023,59.876054,27.033029,Under way using engine,14.5,276.5,276.5,Cargo,TRANSIT_23
25/12/2024 00:11:00,200000023,59.876281,27.02906,Under way using engine,13.3,274.8,274.8,Cargo,TRANSIT_23
25/12/2024 00:11:30,200000023,59.876435,27.025398,Under way using engine,14.2,276.0,276.0,Cargo,TRANSIT_23
25/12/2024 00:12:00,200000023,59.876641,27.021512,Under way using engine,14.4,277.4,277.4,Cargo,TRANSIT_23
25/12/2024 00:12:30,200000023,59.876897,27.017582,Under way using engine,14.1,277.9,277.9,Cargo,TRANSIT_23
25/12/2024 00:13:00,200000023,59.877167,27.013729,Under way using engine,13.3,275.4,275.4,Cargo,TRANSIT_23
